# BUSCO version is: 5.4.3 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2020-08-05, number of genomes: 3640, number of BUSCOs: 26)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1155at7898	Complete	LUTQUINCHR7	25996150	26049093	+	3159.7	2011	https://www.orthodb.org/v10?query=1155at7898	neurogenic locus notch homolog protein 2-like
1213at7898	Complete	LUTQUINCHR15	30788107	30808581	-	3909.8	2093
1220at7898	Complete	LUTQUINCHR4	17542402	17560094	+	1869.5	2057	https://www.orthodb.org/v10?query=1220at7898	breast cancer type 2 susceptibility protein
1258at7898	Complete	LUTQUINCHR19	12014739	12040429	+	3624.7	2110	https://www.orthodb.org/v10?query=1258at7898	neurogenic locus notch homolog protein 2-like
1262at7898	Complete	LUTQUINCHR4	41809890	41827392	-	5449.9	2286	https://www.orthodb.org/v10?query=1262at7898	pre-mRNA-processing-splicing factor 8
1312at7898	Complete	LUTQUINCHR18	27274643	27318469	-	3304.4	1912	https://www.orthodb.org/v10?query=1312at7898	Protein tyrosine phosphatase, non-receptor type 13
1329at7898	Complete	LUTQUINCHR9	29629361	29665601	-	3710.5	2121	https://www.orthodb.org/v10?query=1329at7898	ectopic P granules protein 5 homolog
1401at7898	Complete	LUTQUINCHR9	35859031	35888298	-	4374.7	2326	https://www.orthodb.org/v10?query=1401at7898	eIF-2-alpha kinase activator GCN1
1502at7898	Complete	LUTQUINCHR15	39319002	39343142	-	4314.2	2168	https://www.orthodb.org/v10?query=1502at7898	E3 ubiquitin-protein ligase HECTD1 isoform X1
1539at7898	Complete	LUTQUINCHR11	9803974	9834278	+	3720.6	1827	https://www.orthodb.org/v10?query=1539at7898	alpha-tectorin
1607at7898	Complete	LUTQUINCHR12	4772743	4816321	-	3206.5	1887	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1664at7898	Complete	LUTQUINCHR17	26361342	26376169	+	3489.3	2099	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1667at7898	Complete	LUTQUINCHR23	14639981	14744864	-	3442.3	1771	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1697at7898	Complete	LUTQUINCHR9	8767249	8788896	-	3816.4	1924	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Complete	LUTQUINCHR7	42982814	43009015	-	3419.1	1932	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	LUTQUINCHR14	21704362	21930464	-	3700.0	2021	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Complete	LUTQUINCHR16	34387102	34454620	-	3299.5	1820	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Complete	LUTQUINCHR12	21678356	21704596	-	3469.6	2436	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Complete	LUTQUINCHR4	7233741	7292422	+	3497.0	1843	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Complete	LUTQUINCHR9	1701033	1759082	+	2852.1	1667	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Complete	LUTQUINCHR6	24783344	24807612	-	3268.0	1889	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	LUTQUINCHR21	17013424	17061804	-	2629.7	1764	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	LUTQUINCHR6	3603373	3634381	-	2184.8	1288	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	LUTQUINCHR4	18632087	18653788	+	2813.4	1824	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Complete	LUTQUINCHR16	27447981	27496705	+	2952.4	1593	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	LUTQUINCHR4	15049652	15076191	+	3669.9	1854	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	LUTQUINCHR16	11555476	11584982	-	3332.1	1648	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	LUTQUINCHR21	14611519	14620985	+	1654.1	1365	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	LUTQUINCHR9	20923008	20958695	-	3669.6	2097	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	LUTQUINCHR14	33968707	33975105	-	1950.1	1447	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	LUTQUINCHR12	32205987	32221967	+	3397.1	1770	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	LUTQUINCHR10	17747188	17801520	-	2938.2	1590	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	LUTQUINCHR5	29130518	29138953	-	1608.9	1515
3036at7898	Complete	LUTQUINCHR10	28384366	28500886	+	2871.6	1563	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	LUTQUINCHR1	7658803	7821920	-	3011.7	1654	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	LUTQUINCHR13	29036569	29066536	-	1730.8	1186
3098at7898	Duplicated	LUTQUINCHR21	7296494	7355218	-	1956.6	1223
3133at7898	Complete	LUTQUINCHR14	37607311	37657372	+	2820.4	1560	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	LUTQUINCHR23	22444804	22513043	+	3284.8	1547
3359at7898	Complete	LUTQUINCHR9	27755891	27779532	+	3256.6	1975	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	LUTQUINCHR6	20923107	21010988	+	2833.6	1473	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	LUTQUINCHR20	18169182	18188672	+	2827.7	1570
3601at7898	Complete	LUTQUINCHR10	18062450	18132857	-	2927.4	1484	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	LUTQUINCHR3	28413404	28436354	+	3038.7	1600	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	LUTQUINCHR12	6476354	6488712	+	1693.1	1419	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	LUTQUINCHR14	4808053	4818302	-	1178.7	1509	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	LUTQUINCHR6	41504388	41522936	-	1552.1	1193	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	LUTQUINCHR18	25701879	25718186	+	2839.8	1504	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	LUTQUINCHR9	30058924	30073904	-	1754.0	1226	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	LUTQUINCHR8	30825205	30852835	-	2605.9	1376	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	LUTQUINCHR4	14625804	14642384	-	3113.7	1613	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	LUTQUINCHR24	8052708	8091962	+	1861.8	1164	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	LUTQUINCHR20	29994445	30009956	-	2568.9	1398	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	LUTQUINCHR23	7707020	7753742	+	2432.9	1537	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	LUTQUINCHR14	2448415	2494718	-	2564.4	1529	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	LUTQUINCHR1	4620421	4690669	-	2522.7	1398	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	LUTQUINCHR12	22080648	22110894	-	2507.9	1706	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	LUTQUINCHR23	23290539	23302918	+	3792.9	1927	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	LUTQUINCHR9	30403898	30447404	+	2559.7	1397	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	LUTQUINCHR19	25185985	25208760	-	791.5	602	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	LUTQUINCHR19	15619755	15655461	-	2936.5	1452	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	LUTQUINCHR16	7763323	7781459	+	2672.9	1268	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	LUTQUINCHR4	8687467	8722680	-	2412.1	1391	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	LUTQUINCHR15	31297283	31313336	+	2488.2	1227	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Duplicated	LUTQUINCHR16	20375102	20424988	+	2935.4	1639	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4922at7898	Duplicated	LUTQUINCHR20	20092092	20135023	-	2688.1	1715	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	LUTQUINCHR23	22124319	22293984	-	1667.1	1057	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Complete	LUTQUINCHR13	5465932	5492003	-	2483.0	1252
5022at7898	Complete	LUTQUINCHR14	11093755	11126484	-	2479.1	1285	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	LUTQUINCHR15	20657289	20674730	+	1999.3	1220	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	LUTQUINCHR15	32453072	32477085	-	2612.2	1680	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	LUTQUINCHR7	31625378	31644982	-	1933.9	1215
5468at7898	Complete	LUTQUINCHR21	13990395	14007718	-	2033.7	1399	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	LUTQUINCHR15	20124576	20145839	+	1763.8	1154	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	LUTQUINCHR20	20391533	20422904	+	2202.8	1172	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	LUTQUINCHR12	13840690	13879929	-	2321.0	1252	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	LUTQUINCHR7	12937348	12968155	-	1686.0	1026	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	LUTQUINCHR2	18548672	18594777	+	2824.2	1469	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	LUTQUINCHR11	18431288	18447608	-	2978.3	1556	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	LUTQUINCHR14	18673543	18695537	+	2332.0	1154	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	LUTQUINCHR3	21024800	21038442	+	1525.2	1415
5661at7898	Complete	LUTQUINCHR18	980366	1001518	+	2625.0	1500	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	LUTQUINCHR12	16725791	16742856	+	2660.4	1536
5752at7898	Complete	LUTQUINCHR15	25772105	25835645	+	2440.9	1234	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	LUTQUINCHR1	27111961	27124007	-	1681.8	930	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	LUTQUINCHR15	23376221	23433369	-	1815.8	1247	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	LUTQUINCHR13	36219000	36234684	-	1791.1	1106
6094at7898	Complete	LUTQUINCHR7	39505492	39535561	-	2170.1	1190	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	LUTQUINCHR15	28873812	28913113	-	1927.9	1106	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	LUTQUINCHR18	32374454	32416431	+	2857.3	1724	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	LUTQUINCHR13	26078032	26095385	+	2222.6	1474	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	LUTQUINCHR1	15828957	15863414	+	1969.9	1236	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	LUTQUINCHR5	32930921	32952383	+	2128.0	1475	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	LUTQUINCHR4	5057542	5081532	+	2218.9	1090	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	LUTQUINCHR10	5987001	6055664	-	2278.9	1264	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	LUTQUINCHR3	32389745	32415700	-	1896.6	990	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	LUTQUINCHR11	5175430	5194870	+	1782.2	1072	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	LUTQUINCHR1	28384197	28399407	+	1687.5	1240	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	LUTQUINCHR11	22117181	22156787	-	2350.2	1414	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	LUTQUINCHR1	26778473	26800458	-	1786.1	1248	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	LUTQUINCHR18	18241512	18256122	+	2390.5	1217	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	LUTQUINCHR3	44598374	44637515	-	2295.1	1134
6854at7898	Complete	LUTQUINCHR13	30003533	30103913	+	2240.0	1135	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	LUTQUINCHR21	17898946	17971517	+	2200.4	1202	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	LUTQUINCHR6	1949787	1964986	+	2708.7	1202	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	LUTQUINCHR17	7901280	7957092	+	1844.1	1024
6926at7898	Complete	LUTQUINCHR23	23252739	23258168	-	1424.5	1135	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Complete	LUTQUINCHR15	7796249	7827373	-	1972.8	1123	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Complete	LUTQUINCHR20	13271857	13294395	+	1936.0	1184	https://www.orthodb.org/v10?query=6976at7898	protein KIAA0556 homolog isoform X1
6978at7898	Complete	LUTQUINCHR22	17061966	17081331	+	2699.9	1373
7042at7898	Complete	LUTQUINCHR5	25184075	25250979	-	1886.0	1002	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	LUTQUINCHR12	20668482	20688176	+	2685.4	1544	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	LUTQUINCHR12	5856194	5891057	+	2229.9	1349	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	LUTQUINCHR1	24014379	24038171	-	2338.9	1214	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	LUTQUINCHR14	30708475	30723589	+	2099.7	1381
7318at7898	Complete	LUTQUINCHR2	23314579	23332856	+	2165.7	1206	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	LUTQUINCHR3	40734919	40751551	-	2199.8	1521	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	LUTQUINCHR12	30310382	30335928	+	1532.9	1159	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	LUTQUINCHR18	18908618	18929535	-	2469.7	1891
7534at7898	Complete	LUTQUINCHR21	23541446	23554803	+	2136.5	1211	https://www.orthodb.org/v10?query=7534at7898	DNA topoisomerase 2-binding protein 1
7550at7898	Complete	LUTQUINCHR12	38175703	38212565	-	2470.3	1113	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	LUTQUINCHR16	8955570	8964383	-	2240.7	1167	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	LUTQUINCHR10	28513178	28548476	-	2010.8	994	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	LUTQUINCHR15	20946867	20964665	-	2000.2	1170
7715at7898	Complete	LUTQUINCHR11	15068023	15080441	+	1507.0	1119	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Complete	LUTQUINCHR16	13499567	13566654	-	1855.2	987	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	LUTQUINCHR1	18483759	18499568	+	2107.2	1062
7801at7898	Duplicated	LUTQUINCHR5	392283	420808	+	2028.4	1424	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7801at7898	Duplicated	LUTQUINCHR5	45114109	45143460	-	2055.1	1423	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	LUTQUINCHR20	2590775	2627931	+	2240.4	1117	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	LUTQUINCHR12	20108309	20119143	-	1815.5	1063	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	LUTQUINCHR19	24718353	24750879	-	1786.8	899	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	LUTQUINCHR9	9675910	9845415	+	1414.4	969	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Complete	LUTQUINCHR16	6763718	6780600	+	1560.8	1099	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Complete	LUTQUINCHR8	9209114	9233604	+	1288.4	847	https://www.orthodb.org/v10?query=8043at7898	pro-epidermal growth factor
8044at7898	Complete	LUTQUINCHR10	30585414	30604478	-	3119.9	2472	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	LUTQUINCHR13	19631310	19653054	+	2161.2	1550
8186at7898	Complete	LUTQUINCHR15	31963930	31989673	+	1546.5	929	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	LUTQUINCHR2	30228633	30308028	-	2120.9	1093
8271at7898	Complete	LUTQUINCHR16	21885929	21903946	+	1739.6	1268	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	LUTQUINCHR2	3067871	3145736	+	2250.5	1190	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	LUTQUINCHR9	23444416	23460423	-	1503.2	882	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Complete	LUTQUINCHR11	14063581	14095432	+	2172.4	1048	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Complete	LUTQUINCHR22	16593110	16603705	-	1960.8	1134	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	LUTQUINCHR22	4890235	4926916	+	1981.7	1154	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	LUTQUINCHR18	20044174	20120888	+	1923.7	952	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Complete	LUTQUINCHR16	26160585	26224101	-	1888.1	1188	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Complete	LUTQUINCHR5	6289733	6310762	+	1895.8	1072	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	LUTQUINCHR17	18144408	18216444	-	2386.5	1289	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	LUTQUINCHR12	24750953	24777088	-	2092.8	972	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	LUTQUINCHR15	20058057	20091298	+	1791.4	1061	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	LUTQUINCHR16	7600440	7614892	+	2124.7	1156	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Complete	LUTQUINCHR21	12682291	12691560	+	1986.6	1047	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Complete	LUTQUINCHR20	16659299	16695939	-	1832.5	1027	https://www.orthodb.org/v10?query=8836at7898	supervillin-like
8889at7898	Complete	LUTQUINCHR16	16808215	16816130	-	1875.4	935	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Complete	LUTQUINCHR9	7910398	7971958	+	1884.3	1076
8916at7898	Complete	LUTQUINCHR8	26153392	26179120	+	1815.4	970	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	LUTQUINCHR5	9807647	9882319	+	2120.7	1253	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Complete	LUTQUINCHR20	18934683	18945641	-	2344.1	1481	https://www.orthodb.org/v10?query=8999at7898	mediator of RNA polymerase II transcription subunit 1
9010at7898	Complete	LUTQUINCHR19	24400307	24416975	+	2092.1	1052	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	LUTQUINCHR2	31481752	31494471	-	1785.1	1074
9061at7898	Complete	LUTQUINCHR15	16272545	16297317	+	1662.0	916	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Complete	LUTQUINCHR7	31336443	31345872	+	1159.5	851	https://www.orthodb.org/v10?query=9138at7898	acyl-CoA synthetase family member 4 isoform X1
9151at7898	Complete	LUTQUINCHR16	14376708	14388439	-	1608.3	807	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Complete	LUTQUINCHR19	12321802	12332557	-	1957.0	1009	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	LUTQUINCHR9	8277886	8289733	-	2089.1	1101	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Complete	LUTQUINCHR5	29830352	29888155	+	1825.2	1078	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	LUTQUINCHR9	5031400	5046895	-	2448.1	1542	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	LUTQUINCHR1	25114648	25174567	-	2430.9	1187	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	LUTQUINCHR7	29401904	29419186	-	2041.2	1119
9402at7898	Complete	LUTQUINCHR8	27604857	27619797	+	1732.6	928	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	LUTQUINCHR10	34277350	34291342	+	2157.7	1024	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
